ts,prn,S4c,ROTI,VTEC,station
2026-02-10T17:20:23Z,R02,0.004535794946452314,,,CHMA
2026-02-10T17:20:23Z,R12,0.02412868632707775,,,CHMA
2026-02-10T17:20:23Z,R17,0.0,,,CHMA
2026-02-10T17:20:23Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:23Z,R24,0.009485104262217539,,,CHMA
2026-02-10T17:20:23Z,E07,0.009708737864077669,,,CHMA
2026-02-10T17:20:23Z,E08,0.013611319249064568,,,CHMA
2026-02-10T17:20:23Z,E13,0.0,,,CHMA
2026-02-10T17:20:23Z,E26,0.00946705458712293,,,CHMA
2026-02-10T17:20:23Z,E29,0.009720197391996739,,,CHMA
2026-02-10T17:20:23Z,J195,0.0,,,CHMA
2026-02-10T17:20:23Z,J199,0.0,,,CHMA
2026-02-10T17:20:23Z,C01,0.01144979789535811,,,CHMA
2026-02-10T17:20:23Z,C02,0.0,,,CHMA
2026-02-10T17:20:23Z,C03,0.0,,,CHMA
2026-02-10T17:20:23Z,C05,0.0,,,CHMA
2026-02-10T17:20:23Z,C06,0.0,,,CHMA
2026-02-10T17:20:23Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:23Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:23Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:23Z,C11,0.0,,,CHMA
2026-02-10T17:20:23Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:23Z,C13,0.009132420091324202,,,CHMA
2026-02-10T17:20:23Z,C14,0.0,,,CHMA
2026-02-10T17:20:23Z,C16,0.0,,,CHMA
2026-02-10T17:20:23Z,C21,0.010128952091046065,,,CHMA
2026-02-10T17:20:23Z,C24,0.024276488208103936,,,CHMA
2026-02-10T17:20:23Z,C26,0.010517521515071066,,,CHMA
2026-02-10T17:20:23Z,C33,0.0,,,CHMA
2026-02-10T17:20:23Z,C34,0.0,,,CHMA
2026-02-10T17:20:23Z,C38,0.0,,,CHMA
2026-02-10T17:20:23Z,C39,0.0,,,CHMA
2026-02-10T17:20:23Z,C42,0.008974356515900919,,,CHMA
2026-02-10T17:20:23Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:24Z,G10,0.017543859649122806,,,CHMA
2026-02-10T17:20:24Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:24Z,G18,0.009059251675374604,,,CHMA
2026-02-10T17:20:24Z,G23,0.0,,,CHMA
2026-02-10T17:20:24Z,G24,0.0,,,CHMA
2026-02-10T17:20:24Z,G29,0.01212618684546128,,,CHMA
2026-02-10T17:20:24Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:24Z,R01,0.004732789298089765,,,CHMA
2026-02-10T17:20:24Z,R02,0.0062370062370062365,,,CHMA
2026-02-10T17:20:24Z,R12,0.024929081977138987,,,CHMA
2026-02-10T17:20:24Z,R17,0.0,,,CHMA
2026-02-10T17:20:24Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:24Z,R24,0.00934919749153885,,,CHMA
2026-02-10T17:20:24Z,E07,0.009669460030190669,,,CHMA
2026-02-10T17:20:24Z,E08,0.0136986301369863,,,CHMA
2026-02-10T17:20:24Z,E13,0.0,,,CHMA
2026-02-10T17:20:24Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:24Z,E29,0.009861124252791079,,,CHMA
2026-02-10T17:20:24Z,J195,0.0,,,CHMA
2026-02-10T17:20:24Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:24Z,C01,0.01128797116489944,,,CHMA
2026-02-10T17:20:24Z,C02,0.0,,,CHMA
2026-02-10T17:20:24Z,C03,0.0,,,CHMA
2026-02-10T17:20:24Z,C05,0.0,,,CHMA
2026-02-10T17:20:24Z,C06,0.0,,,CHMA
2026-02-10T17:20:24Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:24Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:24Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:24Z,C11,0.0,,,CHMA
2026-02-10T17:20:24Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:24Z,C13,0.00989743318610787,,,CHMA
2026-02-10T17:20:24Z,C14,0.0,,,CHMA
2026-02-10T17:20:24Z,C16,0.0,,,CHMA
2026-02-10T17:20:24Z,C21,0.010128952091046065,,,CHMA
2026-02-10T17:20:24Z,C24,0.02065577512093202,,,CHMA
2026-02-10T17:20:24Z,C26,0.010790703712701227,,,CHMA
2026-02-10T17:20:24Z,C33,0.0,,,CHMA
2026-02-10T17:20:24Z,C34,0.0,,,CHMA
2026-02-10T17:20:24Z,C38,0.0,,,CHMA
2026-02-10T17:20:24Z,C39,0.0,,,CHMA
2026-02-10T17:20:24Z,C42,0.00829875518672199,,,CHMA
2026-02-10T17:20:24Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:25Z,G10,0.019145969005303104,,,CHMA
2026-02-10T17:20:25Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:25Z,G18,0.009313649212103339,,,CHMA
2026-02-10T17:20:25Z,G23,0.0,,,CHMA
2026-02-10T17:20:25Z,G24,0.0,,,CHMA
2026-02-10T17:20:25Z,G29,0.012298979445075646,,,CHMA
2026-02-10T17:20:25Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:25Z,R01,0.0,,,CHMA
2026-02-10T17:20:25Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:25Z,R12,0.02542852057158114,,,CHMA
2026-02-10T17:20:25Z,R17,0.0,,,CHMA
2026-02-10T17:20:25Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:25Z,R24,0.009111167157754974,,,CHMA
2026-02-10T17:20:25Z,E07,0.009531088493319762,,,CHMA
2026-02-10T17:20:25Z,E08,0.013648661688705347,,,CHMA
2026-02-10T17:20:25Z,E13,0.0,,,CHMA
2026-02-10T17:20:25Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:25Z,E29,0.009900990099009901,,,CHMA
2026-02-10T17:20:25Z,J195,0.0,,,CHMA
2026-02-10T17:20:25Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:25Z,C01,0.011002758955212756,,,CHMA
2026-02-10T17:20:25Z,C02,0.0,,,CHMA
2026-02-10T17:20:25Z,C03,0.0,,,CHMA
2026-02-10T17:20:25Z,C05,0.0,,,CHMA
2026-02-10T17:20:25Z,C06,0.0,,,CHMA
2026-02-10T17:20:25Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:25Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:25Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:25Z,C11,0.0,,,CHMA
2026-02-10T17:20:25Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:25Z,C13,0.010486443237885215,,,CHMA
2026-02-10T17:20:25Z,C14,0.004743089165985499,,,CHMA
2026-02-10T17:20:25Z,C16,0.0,,,CHMA
2026-02-10T17:20:25Z,C21,0.010128952091046065,,,CHMA
2026-02-10T17:20:25Z,C24,0.02094092921635987,,,CHMA
2026-02-10T17:20:25Z,C26,0.010790703712701227,,,CHMA
2026-02-10T17:20:25Z,C33,0.0,,,CHMA
2026-02-10T17:20:25Z,C34,0.0,,,CHMA
2026-02-10T17:20:25Z,C38,0.0,,,CHMA
2026-02-10T17:20:25Z,C39,0.0,,,CHMA
2026-02-10T17:20:25Z,C42,0.00829875518672199,,,CHMA
2026-02-10T17:20:25Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:26Z,G10,0.020527859237536656,,,CHMA
2026-02-10T17:20:26Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:26Z,G18,0.009313649212103339,,,CHMA
2026-02-10T17:20:26Z,G23,0.0,,,CHMA
2026-02-10T17:20:26Z,G24,0.0,,,CHMA
2026-02-10T17:20:26Z,G29,0.012298979445075646,,,CHMA
2026-02-10T17:20:26Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:26Z,R01,0.0,,,CHMA
2026-02-10T17:20:26Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:26Z,R12,0.02564008913650037,,,CHMA
2026-02-10T17:20:26Z,R17,0.0,,,CHMA
2026-02-10T17:20:26Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:26Z,R24,0.008762095019036022,,,CHMA
2026-02-10T17:20:26Z,E07,0.009531088493319762,,,CHMA
2026-02-10T17:20:26Z,E08,0.013458734850457026,,,CHMA
2026-02-10T17:20:26Z,E13,0.0,,,CHMA
2026-02-10T17:20:26Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:26Z,E29,0.00984161658859169,,,CHMA
2026-02-10T17:20:26Z,J195,0.0,,,CHMA
2026-02-10T17:20:26Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:26Z,C01,0.011002758955212754,,,CHMA
2026-02-10T17:20:26Z,C02,0.0,,,CHMA
2026-02-10T17:20:26Z,C03,0.0,,,CHMA
2026-02-10T17:20:26Z,C05,0.0,,,CHMA
2026-02-10T17:20:26Z,C06,0.0,,,CHMA
2026-02-10T17:20:26Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:26Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:26Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:26Z,C11,0.0,,,CHMA
2026-02-10T17:20:26Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:26Z,C13,0.01092713861875081,,,CHMA
2026-02-10T17:20:26Z,C14,0.004743089165985499,,,CHMA
2026-02-10T17:20:26Z,C16,0.0,,,CHMA
2026-02-10T17:20:26Z,C21,0.010128952091046065,,,CHMA
2026-02-10T17:20:26Z,C24,0.020495445689204216,,,CHMA
2026-02-10T17:20:26Z,C26,0.010790703712701227,,,CHMA
2026-02-10T17:20:26Z,C33,0.0,,,CHMA
2026-02-10T17:20:26Z,C34,0.0,,,CHMA
2026-02-10T17:20:26Z,C38,0.0,,,CHMA
2026-02-10T17:20:26Z,C39,0.0,,,CHMA
2026-02-10T17:20:26Z,C42,0.00829875518672199,,,CHMA
2026-02-10T17:20:26Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:27Z,G10,0.02173076150800109,,,CHMA
2026-02-10T17:20:27Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:27Z,G18,0.00931364921210334,,,CHMA
2026-02-10T17:20:27Z,G23,0.0,,,CHMA
2026-02-10T17:20:27Z,G24,0.0,,,CHMA
2026-02-10T17:20:27Z,G29,0.012298979445075646,,,CHMA
2026-02-10T17:20:27Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:27Z,R01,0.0,,,CHMA
2026-02-10T17:20:27Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:27Z,R12,0.02491468557445463,,,CHMA
2026-02-10T17:20:27Z,R17,0.0,,,CHMA
2026-02-10T17:20:27Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:27Z,R24,0.0082873244381286,,,CHMA
2026-02-10T17:20:27Z,E07,0.009531088493319762,,,CHMA
2026-02-10T17:20:27Z,E08,0.013121584613713148,,,CHMA
2026-02-10T17:20:27Z,E13,0.0,,,CHMA
2026-02-10T17:20:27Z,E26,0.009485104262217539,,,CHMA
2026-02-10T17:20:27Z,E29,0.009681777639459203,,,CHMA
2026-02-10T17:20:27Z,J195,0.0,,,CHMA
2026-02-10T17:20:27Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:27Z,C01,0.01058331569273866,,,CHMA
2026-02-10T17:20:27Z,C02,0.0,,,CHMA
2026-02-10T17:20:27Z,C03,0.0,,,CHMA
2026-02-10T17:20:27Z,C05,0.0,,,CHMA
2026-02-10T17:20:27Z,C06,0.0,,,CHMA
2026-02-10T17:20:27Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:27Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:27Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:27Z,C11,0.0,,,CHMA
2026-02-10T17:20:27Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:27Z,C13,0.011236191480656781,,,CHMA
2026-02-10T17:20:27Z,C14,0.004743089165985499,,,CHMA
2026-02-10T17:20:27Z,C16,0.0,,,CHMA
2026-02-10T17:20:27Z,C21,0.010732027388655361,,,CHMA
2026-02-10T17:20:27Z,C24,0.02195459730917887,,,CHMA
2026-02-10T17:20:27Z,C26,0.010790703712701227,,,CHMA
2026-02-10T17:20:27Z,C33,0.0,,,CHMA
2026-02-10T17:20:27Z,C34,0.0,,,CHMA
2026-02-10T17:20:27Z,C38,0.0,,,CHMA
2026-02-10T17:20:27Z,C39,0.0,,,CHMA
2026-02-10T17:20:27Z,C42,0.007415813529120301,,,CHMA
2026-02-10T17:20:27Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:28Z,G10,0.021794769642045273,,,CHMA
2026-02-10T17:20:28Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:28Z,G18,0.00946705458712293,,,CHMA
2026-02-10T17:20:28Z,G23,0.0,,,CHMA
2026-02-10T17:20:28Z,G24,0.0,,,CHMA
2026-02-10T17:20:28Z,G29,0.012298979445075646,,,CHMA
2026-02-10T17:20:28Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:28Z,R01,0.0,,,CHMA
2026-02-10T17:20:28Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:28Z,R12,0.02408724774340268,,,CHMA
2026-02-10T17:20:28Z,R17,0.0,,,CHMA
2026-02-10T17:20:28Z,R23,0.008928571428571428,,,CHMA
2026-02-10T17:20:28Z,R24,0.007662835249042144,,,CHMA
2026-02-10T17:20:28Z,E07,0.009288599819054973,,,CHMA
2026-02-10T17:20:28Z,E08,0.012624175468197905,,,CHMA
2026-02-10T17:20:28Z,E13,0.0,,,CHMA
2026-02-10T17:20:28Z,E26,0.009485104262217539,,,CHMA
2026-02-10T17:20:28Z,E29,0.009416971386149515,,,CHMA
2026-02-10T17:20:28Z,J195,0.0,,,CHMA
2026-02-10T17:20:28Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:28Z,C01,0.010011854379010851,,,CHMA
2026-02-10T17:20:28Z,C02,0.0,,,CHMA
2026-02-10T17:20:28Z,C03,0.0,,,CHMA
2026-02-10T17:20:28Z,C05,0.0,,,CHMA
2026-02-10T17:20:28Z,C06,0.0,,,CHMA
2026-02-10T17:20:28Z,C08,0.008275119847674218,,,CHMA
2026-02-10T17:20:28Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:28Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:28Z,C11,0.0,,,CHMA
2026-02-10T17:20:28Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:28Z,C13,0.011423506740604132,,,CHMA
2026-02-10T17:20:28Z,C14,0.006535947712418301,,,CHMA
2026-02-10T17:20:28Z,C16,0.0,,,CHMA
2026-02-10T17:20:28Z,C21,0.010732027388655361,,,CHMA
2026-02-10T17:20:28Z,C24,0.019861453057473933,,,CHMA
2026-02-10T17:20:28Z,C26,0.010517521515071068,,,CHMA
2026-02-10T17:20:28Z,C33,0.0,,,CHMA
2026-02-10T17:20:28Z,C34,0.0,,,CHMA
2026-02-10T17:20:28Z,C38,0.0,,,CHMA
2026-02-10T17:20:28Z,C39,0.0,,,CHMA
2026-02-10T17:20:28Z,C42,0.0062370062370062365,,,CHMA
2026-02-10T17:20:28Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:29Z,G10,0.0226582470438602,,,CHMA
2026-02-10T17:20:29Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:29Z,G18,0.009523809523809525,,,CHMA
2026-02-10T17:20:29Z,G23,0.0,,,CHMA
2026-02-10T17:20:29Z,G24,0.0,,,CHMA
2026-02-10T17:20:29Z,G29,0.012345679012345678,,,CHMA
2026-02-10T17:20:29Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:29Z,R01,0.0,,,CHMA
2026-02-10T17:20:29Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:29Z,R12,0.023146162970464013,,,CHMA
2026-02-10T17:20:29Z,R17,0.0,,,CHMA
2026-02-10T17:20:29Z,R23,0.00796145867173116,,,CHMA
2026-02-10T17:20:29Z,R24,0.006847007122284612,,,CHMA
2026-02-10T17:20:29Z,E07,0.00893289609153185,,,CHMA
2026-02-10T17:20:29Z,E08,0.011945177983233636,,,CHMA
2026-02-10T17:20:29Z,E13,0.0,,,CHMA
2026-02-10T17:20:29Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:29Z,E29,0.009038610838177197,,,CHMA
2026-02-10T17:20:29Z,J195,0.0,,,CHMA
2026-02-10T17:20:29Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:29Z,C01,0.009259259259259259,,,CHMA
2026-02-10T17:20:29Z,C02,0.0,,,CHMA
2026-02-10T17:20:29Z,C03,0.0,,,CHMA
2026-02-10T17:20:29Z,C05,0.0,,,CHMA
2026-02-10T17:20:29Z,C06,0.0,,,CHMA
2026-02-10T17:20:29Z,C08,0.0069605568445475635,,,CHMA
2026-02-10T17:20:29Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:29Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:29Z,C11,0.0,,,CHMA
2026-02-10T17:20:29Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:29Z,C13,0.011494252873563218,,,CHMA
2026-02-10T17:20:29Z,C14,0.007787817261224481,,,CHMA
2026-02-10T17:20:29Z,C16,0.0,,,CHMA
2026-02-10T17:20:29Z,C21,0.011183343510163491,,,CHMA
2026-02-10T17:20:29Z,C24,0.021786362847039564,,,CHMA
2026-02-10T17:20:29Z,C26,0.010116061136767858,,,CHMA
2026-02-10T17:20:29Z,C33,0.0,,,CHMA
2026-02-10T17:20:29Z,C34,0.0,,,CHMA
2026-02-10T17:20:29Z,C38,0.0,,,CHMA
2026-02-10T17:20:29Z,C39,0.0,,,CHMA
2026-02-10T17:20:29Z,C42,0.004535794946452314,,,CHMA
2026-02-10T17:20:29Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:30Z,G10,0.023401742271425195,,,CHMA
2026-02-10T17:20:30Z,G15,0.007125890736342042,,,CHMA
2026-02-10T17:20:30Z,G18,0.009485104262217539,,,CHMA
2026-02-10T17:20:30Z,G23,0.0,,,CHMA
2026-02-10T17:20:30Z,G24,0.0,,,CHMA
2026-02-10T17:20:30Z,G29,0.014361950479914534,,,CHMA
2026-02-10T17:20:30Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:30Z,R01,0.0,,,CHMA
2026-02-10T17:20:30Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:30Z,R12,0.022076191316945545,,,CHMA
2026-02-10T17:20:30Z,R17,0.0,,,CHMA
2026-02-10T17:20:30Z,R23,0.0066815144766146995,,,CHMA
2026-02-10T17:20:30Z,R24,0.005758157389635316,,,CHMA
2026-02-10T17:20:30Z,E07,0.008449028329604279,,,CHMA
2026-02-10T17:20:30Z,E08,0.011049723756906075,,,CHMA
2026-02-10T17:20:30Z,E13,0.0,,,CHMA
2026-02-10T17:20:30Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:30Z,E29,0.008532269988024026,,,CHMA
2026-02-10T17:20:30Z,J195,0.0,,,CHMA
2026-02-10T17:20:30Z,J199,0.005309255716858311,,,CHMA
2026-02-10T17:20:30Z,C01,0.008275119847674218,,,CHMA
2026-02-10T17:20:30Z,C02,0.0,,,CHMA
2026-02-10T17:20:30Z,C03,0.0,,,CHMA
2026-02-10T17:20:30Z,C05,0.0,,,CHMA
2026-02-10T17:20:30Z,C06,0.0,,,CHMA
2026-02-10T17:20:30Z,C08,0.0069605568445475635,,,CHMA
2026-02-10T17:20:30Z,C09,0.005195350349869694,,,CHMA
2026-02-10T17:20:30Z,C10,0.0053222209322840944,,,CHMA
2026-02-10T17:20:30Z,C11,0.0,,,CHMA
2026-02-10T17:20:30Z,C12,0.0053222209322840944,,,CHMA
2026-02-10T17:20:30Z,C13,0.01144979789535811,,,CHMA
2026-02-10T17:20:30Z,C14,0.008733624454148473,,,CHMA
2026-02-10T17:20:30Z,C16,0.0,,,CHMA
2026-02-10T17:20:30Z,C21,0.01149995184405248,,,CHMA
2026-02-10T17:20:30Z,C24,0.02290076335877863,,,CHMA
2026-02-10T17:20:30Z,C26,0.009569341478281089,,,CHMA
2026-02-10T17:20:30Z,C33,0.0,,,CHMA
2026-02-10T17:20:30Z,C34,0.0,,,CHMA
2026-02-10T17:20:30Z,C38,0.0,,,CHMA
2026-02-10T17:20:30Z,C39,0.0,,,CHMA
2026-02-10T17:20:30Z,C42,0.0,,,CHMA
2026-02-10T17:20:30Z,C43,0.007309548033308955,,,CHMA
2026-02-10T17:20:31Z,G10,0.023401742271425195,,,CHMA
2026-02-10T17:20:31Z,G15,0.0051829951766238684,,,CHMA
2026-02-10T17:20:31Z,G18,0.00934919749153885,,,CHMA
2026-02-10T17:20:31Z,G23,0.0,,,CHMA
2026-02-10T17:20:31Z,G24,0.0,,,CHMA
2026-02-10T17:20:31Z,G29,0.014078134246321771,,,CHMA
2026-02-10T17:20:31Z,G32,0.00683371298405467,,,CHMA
2026-02-10T17:20:31Z,R01,0.0,,,CHMA
2026-02-10T17:20:31Z,R02,0.007415813529120301,,,CHMA
2026-02-10T17:20:31Z,R12,0.020856747913953595,,,CHMA
2026-02-10T17:20:31Z,R17,0.0,,,CHMA
2026-02-10T17:20:31Z,R23,0.004848608391035231,,,CHMA
2026-02-10T17:20:31Z,R24,0.00418722280839642,,,CHMA
2026-02-10T17:20:31Z,E07,0.007812499999999999,,,CHMA
2026-02-10T17:20:31Z,E08,0.011049723756906075,,,CHMA
2026-02-10T17:20:31Z,E13,0.0,,,CHMA
2026-02-10T17:20:31Z,E26,0.009523809523809525,,,CHMA
2026-02-10T17:20:31Z,E29,0.007874015748031496,,,CHMA
2026-02-10T17:20:31Z,J195,0.0,,,CHMA
2026-02-10T17:20:31Z,J199,0.005309255716858311,,,CHMA
